Identifier,SMILES
NPBS151770,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC1C=NC=N1)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1C=NC=N1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1C=NC=N1)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O)C(C)C)[C@@H](C)O
NPBS151771,COc1cc2c(cc1O)C(=O)c1cc(CO)ccc1C2=O
NPBS151772,COc1ccc2c(c1)CCc1cc3c(c(O)c1O2)OCO3
NPBS151773,OC1=CC=C2C(OCC(C3=CC=4C=CC(OC4C(=C3O)CC=C(C)C)(C)C)C2)=C1
NPBS151774,CC1=CC(C)(C)C(C)(C)C(C)=C1
NPBS151775,CS(=O)(=O)N=[N+]=[N-]
NPBS151776,O=C1NCC=2OC(C=CC)=C(O)C(=O)C12
NPBS151777,COc1ccc(CCc2cc(O)cc(O)c2)c(OC)c1
NPBS151778,CC(C)C(C)CS
NPBS151779,C[C@@H](C(=O)O)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
NPBS151780,C[C@@H]1CC2=C(C=CC(=C2C(=O)O1)O)OC3C(C(C(C(O3)CO)O)O)O
NPBS151781,O=C(OC1CC2C(CC=C3CC(OC4OC(C)C(OC5OC(C)C(O)C(OC)C5O)C(OC)C4)CCC32C)C6(O)CCC(C(=O)C)C16C)C(=CC)C
NPBS151782,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(CO)(CO)C5CC[C@]43C)[C@H]2[C@@H]1O
NPBS151783,CCCCCC(=O)c1c(O)c2c(c3c1O[C@]1(O)[C@H](C(=O)C(C)(C)C(=O)C1(C)C)[C@H]3C(C)C)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C
NPBS151784,O=C(OC1COC(OC2CC3(C)C4CC=C5C(C=C(O)C(=O)C5(C)C)C4(C)CCC3(C)C2C(O)(C(=O)C=CC(O)(C)C)C)C(OC(=O)C)C1O)C
NPBS151785,CSCCS
NPBS151786,O=C1C=2C(O)=CC(O)=CC2OC(C=3C=C(C(OC)=C(C3)CC(O)C(=C)C)CC=C(C)C)C1
NPBS151787,O=C(NCCC1=CC(Br)=C(OCCCN(C)C)C(Br)=C1)C(=NO)CC=2C=CC=CC2
NPBS151788,COc1cc(O)c2c(=O)c3c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc(C)cc3oc2c1
NPBS151789,CC1=CC[C@@H]2[C@H]1CC1=C(C)C(=O)O[C@H]1C[C@@]2(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS151790,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)C5CC[C@]43C)[C@H]2[C@H]1O
NPBS151791,O=C1OC2C3C(=C)CCC3C(=C)C(OC4OC(CO)C(O)C(O)C4O)CC2C1C
NPBS151792,OCC1(O)C(O)C2CC(C)(C)CC2C3(C)C(O)C(O)C13O
NPBS151793,COc1ccc(C=CC(=O)O[C@@H]2CCC(C)(C)[C@@H]3[C@@H](O)C=C(CO)[C@H](CO)[C@]32C)cc1
NPBS151794,CC1=CC[C@H]2[C@@H](C=C(CO)C(=O)[C@@]3(OC(=O)C=Cc4ccccc4)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C
NPBS151795,COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C)(C)[C@@H](O)[C@H]4O)CO2
NPBS151796,O=C1C=2C=CC=CC2OC3=C4OC(CO)C(OC4=C(OC)C=C13)C5=CC(OC)=C(O)C(OC)=C5
NPBS151797,COc1cc2cc(C)c(C)c(-c3ccc4c(c3)OCO4)c2cc1O
NPBS151798,CC(=CCC1=C(C=CC(=C1)C[C@@H](C(=O)O)NC(=O)C)O)C
NPBS151799,O=C(OC1C(OC(C)C(O)C1OC(=O)C)OC2C3OC3(CO)C4C(OC=CC24)OC5OC(CO)C(O)C(O)C5O)C=CC6=CC=C(O)C=C6
NPBS151800,COc1ccc(C(=O)CNC(=O)c2ccccc2)cc1
NPBS151801,O=C(OC)C=1C=CC=CC1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O
NPBS151802,O=C(OC)C1=C2NC3=CC(OC)=C(O)C=C3C24CCN5CCC6OCCC6(C1)C54
NPBS151803,C#CCCCCC(C)CC
NPBS151804,O=C1OC(=C)C(O)C1=CCCCCCCCCCC
NPBS151805,Cc1ccc2c(c1)O[C@@H](O)[C@H]2C
NPBS151806,O=C1CC(=CCCC(O)(C=CC(OC)(CCC(C)C1)C(O)(C)C)C)C
NPBS151807,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)[C@H](CS(=O)(=O)O)C(=O)C)[C@@H](C)CC
NPBS151808,COc1ccc(-c2c3c(c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c4cc5c(cc24)OCO5)COC3=O)cc1OC
NPBS151809,C=C(C)C(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CCC4C(C)(C)C(=O)CC[C@@]45CC35CC[C@]12C
NPBS151810,OC=1C(OC)=CC(=CC1OC)C=2C=CC=CC2OC3OC(CO)C(O)C(O)C3O
NPBS151811,O(C1=CC=C2C(=C1)C=3C(OC)=C(OC)C=CC3C4=C2CN5CCCC5C4)C
NPBS151812,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
NPBS151813,C(=C(C)C)CCC(=CCCC(=CCCC(=CCCC(=CCCC(C1=CCC(=CC1)C)C)C)C)C)C
NPBS151814,CC(C)=CCCC(C)=CCC1(CC=C(C)CO)C(=O)C(C(=O)C(C)C)=C(O)C2=C1OC(C(C)(C)O)C2
NPBS151815,CC(=O)O[C@@]12[C@@H](O)C(C)=C[C@]13C(=O)[C@@H](C=C(C)[C@H]2OC(=O)c1ccccc1)[C@H]1[C@@H](C[C@H]3C)C1(C)C
NPBS151816,CCCCOC(=O)[C@H]1O[C@@H](Oc2ccc3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
NPBS151817,O=C1OC(C)CCC(OC(=O)C)C=CC(=O)OC(C)CCC(=O)C=C1
NPBS151818,C=CCCCC=CCC(C(=O)OCC)[N+](=O)[O-]
NPBS151819,O=C(O)C(O)CC(O)C(O)C(=O)O
NPBS151820,CC1(c2ccccc2)N=C2N=CN=C(N)N2N1
NPBS151821,O=C(OCC12COC3(C)CC(=O)C2CC31OC4OC(CO)C(O)C(O)C4O)C=5C=CC=CC5
NPBS151822,O=S(=O)([O-])OC1C(O)C2(O)C(CCC3(C)C(CC(O)C23)C(C)CCC(O)C(C)C)C4(C)CCC(O)C(O)C14
NPBS151823,O=C1NC(C(=O)N2CC(Cl)C(Cl)C2C(=O)NC(C(=O)NC(C(=O)NC(C=3C=CC=CC3)C1)CO)C(O)C)CC
NPBS151824,OCC1OC(OCC(=C)CCC=2OC3CC4C5CC=C6CC(O)CC(O)C6(C)C5C(O)CC4(C)C3C2C)C(O)C(O)C1O
NPBS151825,CC=C(C)C(=O)O[C@@H](C[C@@]1(C)[C@H](C)C[C@H](O)[C@]2(COC(C)=O)[C@@H]1CCC[C@]21CO1)C1=CC(=O)OC1
NPBS151826,O=C(OCC1OC(OC2=CC(O)=C(C(O)=C2C(=O)C(C)CC)C3OC(COC(=O)C4=CC(O)=C(O)C(O)=C4)C(O)C(O)C3O)C(O)C(O)C1O)C5=CC(O)=C(O)C(O)=C5
NPBS151827,O=C1OC2C(C)CC3C2(O)C(O)C4(OC4C5C6OC7(OC(C(C)C53O7)C6(O)C(O)(C)CC8CCC(CC8)C(OC(=O)C=9C=CC=CC9)C%10OC%10C=C1)C=%11C=CC=CC%11)C
NPBS151828,NCCc1ccc(OC(=O)c2cc(O)c(O)c(O)c2)cc1
NPBS151829,O=C1NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC1)CC3=CNC=4C=CC=CC43)C(C)CC)CO)CO
NPBS151830,Cc1nc(C(C)C)sc1C
NPBS151831,OC1=CC=CC=2C=C(OC3OC(CO)C(O)C3O)C=C(OC)C12
NPBS151832,C=CCc1ccc(OC)c(-c2cc(CC=C)c(O)c(-c3cc(CC=C)ccc3OC)c2)c1
NPBS151833,OC1C(=C)C(C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)C1
NPBS151834,CC1=C2C(=O)C=C(CO)[C@@H]2[C@@H](O)[C@H]2[C@H](C1)OC(=O)[C@H]2C
NPBS151835,COc1cc(C=C2C(=O)OC[C@H]2Cc2ccc(O)c(OC)c2)ccc1O
NPBS151836,O=C1OC2C(C1=C)C(OC(=O)C(C)C)CC3(C)C(O)CC=C(C)C23
NPBS151837,CC=C1[C@H](CC(=O)OCCc2ccc(O)cc2)C(C(=O)OC)=CO[C@H]1O
NPBS151838,C=C(C)C(=O)OCc1ccccc1
NPBS151839,C=C1[C@H](OC(C)=O)CCC[C@@H]1C(C)C
NPBS151840,CC#CC#Cc1ccc(C#CC(Cl)CO)s1
NPBS151841,Cc1c(O)c(O)cc2c1CC[C@H]1C3(C)CC(O)C([C@@](C)(O)C(=O)C=CC(C)(C)O)[C@@]3(C)CC(=O)[C@@]21C
NPBS151842,O=C1OC(C(O)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=C(O)C=5C(=O)CC(OC5C=C4C)(C)C6OC(=O)CC6C)C
NPBS151843,CC[C@]1(C)Cc2occ(C)c2C[C@@H]1C(C)C
NPBS151844,OCC(O)COC=CC#CC=CCCCCCCC
NPBS151845,Clc1ncns1
NPBS151846,O=C(OCC1N(O)C(=N)N2CC(OS(=O)(=O)O)C(O)(O)C32NC(=N)NC13)NS(=O)(=O)O
NPBS151847,CC(C)(O)[C@]1(O)C=C2C(=O)C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
NPBS151848,C/C=C(\C(=O)O)C(CC(=O)O)CC(=O)OC
NPBS151849,OC1C=2C=CC=C(OC)C2C(O)C(O)C1
NPBS151850,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C(C)CC
NPBS151851,O=C(O)CC1NC(=O)C(N(C(=O)C(N(C(=O)C(N(C(=O)C(NC(=O)C(N(C(=O)C2N(C(=O)C(OC(=O)C(NC(=O)C(N(C1=O)C)C(C)C)C(C)CC)C)CCCC2)C)C(C)C)C(C)C)C)CC(=O)O)C)C(C)CC)C)C(C)CC
NPBS151852,O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N2CCCC2C(=O)N(C)C(C(=O)N(C)C(C(=O)OC(C)CCCC=CCCC(OC)CC=CC=C1C)C)CC(=O)NC)C(C)C)C(C)C)CC=3C=CC=CC3)C(C)C
NPBS151853,COc1cc(/C=C/C(=O)O[C@H]2[C@H](c3c(O)c([C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c4oc(-c5ccc(O)cc5)cc(=O)c4c3O)OC[C@H](O)[C@@H]2O)cc(OC)c1O
NPBS151854,BrC1=CC=2NC=3C=NC=CC3C2C(Br)=C1O
NPBS151855,O=C1C=C2C(=CC=C1SC)C3=C(OC)C(OC)=C(OC)C=C3CCC2NC(=O)C
NPBS151856,CC(C)[C@H](O)[C@H](O)C(C)C
NPBS151857,OC=1C=C(O)C(=C(C1)C(C)C(O)C)C
NPBS151858,CN[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12CO
NPBS151859,CC1=C(O)C(=O)C(C)(O)O1
NPBS151860,O=C(OCC1OC(OCCC2=CC=C(O)C(O)=C2)C(OC(=O)C)C(OC3OCC(O)C(O)C3O)C1O)C=CC4=CC=C(O)C(O)=C4
NPBS151861,CC(=O)O[C@@H]1CC(=O)C(C)(C)C=C[C@H](C)[C@@H](OC(C)=O)[C@@]2(OC(C)=O)C[C@@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2C=C1C
NPBS151862,CC(C)=CCCC(C)(O)C1CC2=C(O1)[C@@](CC=C(C)C)(C(=O)C(C)C)C(=O)[C@@](C)(CC=C(C)C)C2=O
NPBS151863,O=C(OC1C(=O)C(=CC(O)C1O)CO)C=C(C=CC2(O)C(=CC(=O)CC2(C)C)C)C
NPBS151864,C/C=C/CCCCCCCCCCCCCCCC1Oc2ccccc2-c2oc3ccccc3c(=O)c21
NPBS151865,O=C(NCCC=1C=CC=CC1)C(N(C(=O)C(NC)CC(C)C)C)CC=2C=CC=CC2
NPBS151866,CO[C@@H](COC(C)=O)[C@@H](OC)[C@@H](CO)OC
NPBS151867,OC1C=C2C3(O)CCC(C(C=CC(C)C(C)C)C)C3(C)CCC2(O)C4(C)CCC(O)CC14O
NPBS151868,OC1COC(OCC2OC(OC(CCC(C)C3CC(O)C4C5(O)C(O)C(O)C6C(O)C(OC7OCC(O)C(O)C7OC)CCC6(C)C5CCC34C)C(C)C)C(O)C2O)C(OC)C1O
NPBS151869,O=C(O)CCC(C1=CCC2(OC3=C(C(=O)C(O)CC3)CC12)C)C
NPBS151870,O=C(O)C(C)C1OOC(C)(CCC2=C(C)CCC3C2(C)CCCC3(C)C)CC1
NPBS151871,C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1O
NPBS151872,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C@@H]2[C@]1(C)O
NPBS151873,O=C(O)CCCCCCCCCC(OC1OC(C)C(O)C(O)C1OC2OC(CO)C(O)C(O)C2OC3OC(C)C(OC4OC(C)C(OC(=O)C(C)C(O)C)C(O)C4O)C(O)C3OC(=O)C(C)CC)CCCCC
NPBS151874,O=C1OC(C=C1C)=CC(C)C2(C)CC=C(C)C32C4=CCC(C(=C)C)C(C)(CCC(=O)O)C4CC3
NPBS151875,BrC1CCCC(Br)C1
NPBS151876,CC(C)C[C@H]1[C@H](C(=O)OC1=O)C2=CC=C(C=C2)O
NPBS151877,O=C(OC1CC2C(CC=C3CC(OC4OC(C)C(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(O)C(O)C7)C(OC)C6)C(OC)C5)C(OC)C4)CCC32C)C8(O)CCC(C(=O)C)C18C)C(=CC)C
NPBS151878,O=C(OC)C1=COC=CC=2OC3=CC(=CC(O)=C3C(=O)C21)C
NPBS151879,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)[C@H](C)[C@@H](C)O)[C@@H](C)CC
NPBS151880,C/C=C\C=O
NPBS151881,CC(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
NPBS151882,[O-][N+]1=C2C(O)CCN2Cc2ccccc21
NPBS151883,O=C(O)CC(CC(=O)O)(CC(=O)O)CC(=O)O
NPBS151884,CC(C)CCCCCCCCCCCCC=CC(=O)O
NPBS151885,O=C(OC1Cc2c(cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O)OC1c1ccc(O)c(O)c1)c1ccc(O)cc1
NPBS151886,COc1cc(O[C@@H]2O[C@H](COC(=O)c3cc(OC)c(O)c(OC)c3)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
NPBS151887,CCCCCCCCC#CCCCCCCO
NPBS151888,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(OC)c3)[C@H](O)[C@H]2O)cc1
NPBS151889,O=C(OC)C=1C=C(O)C=C(OC)C1OC2=CC(=CC(O)=C2C(=O)OCC)C
NPBS151890,C=CC(=O)c1cc(OC)c(O)c(OC)c1
NPBS151891,O=C(OC(C)CC(=O)OC1C(O)C(OC2OC(C)C(OC3OCC(O)C(OC4OC(C)C(O)C(O)C4O)C3O)C(O)C2O)C(OC(=O)C56CCC(C)(C)CC6C7=CCC8C9(C)CC(O)C(OC%10OC(C)C(O)C(O)C%10O)C(C)(CO)C9CCC8(C)C7(C)CC5O)OC1C)C
NPBS151892,CC1=C(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@@H]12
NPBS151893,C[C@H](/C=C/[C@@](C)(C1CC[C@@H]2[C@@]1([C@@H](C[C@H]3C2=CC(=O)[C@@H]4C[C@H](CC=C3C4)O)O)C)O)O
NPBS151894,C[C@H](C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CN(C3=CC=CC=C32)C(C)(C)C=C)CO
NPBS151895,OCC=C(C)C(O)CC=C(C)CO
NPBS151896,CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC
NPBS151897,CC1=C2OCC(C)C3=C2C(=C(O)C1=O)C(C)CC3=O
NPBS151898,CO[C@H]1[C@@H]2[C@@H](CCC(C)(OC)OC)[C@]2(C)CC(=O)[C@@]12OC2(C)C
NPBS151899,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(CC=C(C)C=O)C4=O)C3=O
NPBS151900,O=C(O)Cc1ccc(N2CCCC2=O)cc1
NPBS151901,CC1=C[C@@H]([C@H](O)[C@H](C)[C@H]2CC[C@@]3(O)[C@@H]4CC[C@H]5C(C)(C)O[C@@H]6CC(=O)O[C@]56C[C@@]4(O)CC[C@]23C)OC1=O
NPBS151902,COc1ccc(C(=O)OCc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1O
NPBS151903,CN1C(=O)c2cc3c(c4c2c1cc1ccccc14)OCO3
NPBS151904,O=C(OC)C1=CC=C(OCC2=CC=C(OCC=C=C)C=C2)C=C1
NPBS151905,C[C@H](CCC=C(CO)CO)[C@H]1C(=O)C[C@@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
NPBS151906,CC(C)=CC[C@@H]1C[C@@]2(CC=C(C)C)C(=O)C(C(=O)c3ccccc3)=C(O)[C@](CC=C(C)C)(C2=O)C1(C)C
NPBS151907,C[C@@H](C(=O)N[C@@H](CCO)C(=O)N[C@@H](CC(=O)OC1=C(C(=O)NN1)O)C(=O)O)N
NPBS151908,COc1cc2c(=O)c3c(O)c(OC)c(O)cc3oc2cc1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
NPBS151909,CCCCC=C(C)C
NPBS151910,CC(C)(O)[C@H]1Oc2c(ccc3ccc(=O)oc23)[C@H]1O
NPBS151911,COC(=O)c1ccc2c(c1)CC1(O2)C(C)CCC(OCC(C)C)C1(C)C
NPBS151912,CCCCC/C=C\C/C=C\CCCCCCCC(=O)Oc1ccc(C=O)cc1OC
NPBS151913,COC(=O)[C@@H]1CC=C(C)[C@@H](CC=C(C)C)[C@H]1c1ccccc1
NPBS151914,OCC1OC(OC2CCC34CC54CCC6(CO)C(C(O)CC6(C)C5C(O)CC3C2(C)C)C(C)CCC(O)C(OC7OCC(O)C(O)C7O)(C)C)C(O)C(O)C1O
NPBS151915,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@H]3[C@@H]([C@H]([C@H](C=C3CO)N[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H]([C@@H]([C@H]8O)O)O)CO)CO)CO)CO)C)O)O)CO)O)O)N[C@H]9C=C([C@H]([C@@H]([C@H]9O)O)O)CO
NPBS151916,Cc1cc(=O)c2c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2o1
NPBS151917,CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2C(=O)OC)O)OC)C(=O)OC3=CC(=CC4=C3C(=O)[C@@]5(O4)C(=CC(=O)C=C5OC)C(=O)OC)C)O
NPBS151918,O=C1C=2OC3=CC=C(OC)C(O)=C3C(=O)C2C(=O)C=4C1=CC=C5C=C6C(C(=O)N7C(OC(=O)C7(C)CO)(C)C6)=C(O)C54
NPBS151919,CC(O)(CO)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@@H]1CC[C@@H](CO)[C@]1(C)[C@@H]2O
NPBS151920,CC1=C2[C@]3(CC1)C(=O)OC(C)(C)[C@@]2(O)[C@]1(C)[C@@H](O)C[C@H](OC(=O)c2ccccc2)[C@@](O)(CO)[C@H]1[C@@H]3O
NPBS151921,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1
NPBS151922,O=C(OC1CC2(C(=O)OC3OC(CO)C(O)C(O)C3OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC6OC(C)C(O)C(O)C6O)C4O)CCC7(C(=CCC8C9(C)CCC(OC%10OC(COC%11OC(C)C(O)C(O)C%11OC%12OCC(O)C(O)C%12O)C(O)C(O)C%10OC%13OC(CO)C(O)C(O)C%13O)C(C)(C)C9CCC87C)C2CC1(C)C)C)C(=CCCC(OC%14OC(C)C(O)C(O)C%14O)(C=C)C)CO
NPBS151923,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2C(C=O)=CC[C@@H]12
NPBS151924,O=C(OC1CC2(C(=O)OC3OC(CO)C(O)C(O)C3OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC6OC(CO)C(O)C(O)C6O)C4O)C(O)CC7(C(=CCC8C9(C)CCC(OC%10OC(COC%11OC(C)C(O)C(O)C%11OC%12OCC(O)C(O)C%12O)C(O)C(O)C%10O)C(C)(C)C9CCC87C)C2CC1(C)C)C)C(=CCCC(O)(C=C)C)CO
NPBS151925,O=C1C(O)C23CC(CCC2C4(C)CCCC(C)(C)C14)C(O)(CO)C3
NPBS151926,O=C1OC(O)C(C=CC=C(CO)CCC=C(C)CCC2=C(C)CCCC2(C)C)=C1
NPBS151927,OCC=CCCCCCCCCCCl
NPBS151928,CC1=CC[C@@H]([C@@H](C)[C@@H]2CC=C3[C@@H]4CC[C@H]5C(C)(C)O[C@@H]6CC(=O)O[C@]56C[C@@]4(OC=O)CC[C@@]32C)OC1=O
NPBS151929,c1cnoc1
NPBS151930,c1cc2c(cc1CN1CCNCC1)OCO2
NPBS151931,O=C(OC)C(=C)C1CC(OC(=O)C)C2=CC(OC2=O)CC3(OC3C4(O)OC1C(=O)C(=C4)C)C
NPBS151932,O=S1CC(O)C(O)C(O)CC(O)CC(O)C(O)C(O)C(O)C1
NPBS151933,CC(C)[C@H]1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2coc3c2[C@]1(O)C[C@H](C)C3=O
NPBS151934,C=C[C@@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O)C(=O)C[C@@]3(C)[C@@H]2C[C@@H]1O
NPBS151935,CO[C@@H]1C[C@@H](O[C@H]2[C@H](O)C[C@@H](O[C@@H]3[C@@H](C)O[C@H](O[C@H]4[C@@H](O)C[C@@H](O[C@H]5CC[C@@]6(C)C(=CCC7(O)[C@@H]6C[C@@H](OC(=O)c6ccccc6)[C@]6(C)[C@](O)(C(C)=O)CC[C@]76O)C5)O[C@@H]4C)C[C@H]3OC)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS151936,COC(=O)c1c(COC(C)=O)cc2c(c1O)C(=O)c1c(cc3c(c1O)C=CC(C)(C)O3)C2=O
NPBS151937,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)[O-])[C@H]1/C=C/c1cc(C(=O)O)c[n+](CCO)c1
NPBS151938,OCC1OC(OC2C(O)C(OC2CO)OC3C(O)C(N)CC(N)C3OC4OC(CN)C(O)C(O)C4N)C(N)C(O)C1O
NPBS151939,O=C(OC1CC2C(OC3CC(=O)OC32CC4(O)CCC56OC(C7OC(=O)C(C)C7)C(C)C6CC(O)C5(C)C14)(C)C)C
NPBS151940,C[C@H](/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS151941,COc1ccc(-c2cc(=O)c3ccc(-c4ccc5c(=O)cc(-c6ccccc6)oc5c4)cc3o2)cc1
NPBS151942,O=CC1=CCCC(=CC2OC(=O)C(=C)C2C(O)C1)CO
NPBS151943,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1O
NPBS151944,CC(S)c1ccccc1
